Intersection Name,Intersection ID,dt_bin,Direction,Movement Type,Vehicle Classification,Number of Vehicles
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:30:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:45:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:45:00,WB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:00:00,NB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:00:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:15:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:15:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:30:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:30:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:45:00,NB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:45:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:45:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 06:45:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:00:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:00:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:00:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:15:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:15:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:15:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:30:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:30:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:45:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 07:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:00:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:00:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:15:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:30:00,NB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:45:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:45:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 08:45:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:00:00,NB,THRU,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:00:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:15:00,NB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:15:00,WB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:30:00,NB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,NB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 09:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,NB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:15:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:15:00,NB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:15:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:15:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:30:00,NB,THRU,Car,552
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:30:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,NB,THRU,Car,612
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,WB,RT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 10:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:00:00,NB,THRU,Car,756
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:00:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:00:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:00:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,NB,THRU,Car,1116
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,NB,LT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,WB,THRU,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,NB,THRU,Car,1296
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:30:00,WB,RT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,NB,THRU,Car,1368
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 11:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,NB,THRU,Car,1404
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,NB,LT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,WB,RT,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,Car,2136
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:15:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,THRU,Car,2568
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,NB,LT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:30:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,NB,THRU,Car,3276
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,WB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,WB,RT,Car,408
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 12:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,NB,THRU,Car,2952
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,NB,THRU,Bus,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,NB,THRU,WorkVan,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,WB,RT,Car,420
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,WB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,WB,RT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:00:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,THRU,Car,3036
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,THRU,WorkVan,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,RT,Car,540
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:15:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,THRU,Car,2388
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,THRU,PickupTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,WB,RT,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:30:00,WB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,LT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,THRU,Car,1860
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,NB,THRU,PickupTruck,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 13:45:00,WB,RT,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,NB,THRU,Car,1296
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,NB,LT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,NB,THRU,PickupTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,WB,THRU,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:00:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,NB,THRU,PickupTruck,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,NB,THRU,Car,1236
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,RT,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:15:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,Car,1056
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,PickupTruck,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,NB,THRU,Bicycle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,WB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,WB,THRU,Bicycle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:30:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,NB,THRU,PickupTruck,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,NB,THRU,Car,864
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,WB,THRU,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 14:45:00,WB,RT,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,THRU,Bicycle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,THRU,PickupTruck,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,THRU,Car,828
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:00:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,THRU,Car,612
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,THRU,PickupTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,LT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,RT,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 15:15:00,WB,RT,SingleUnitTruck,12
